,SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistName,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year,mbID,ArtistFamiliarity,Hotness,end_of_fade_in,key,keyConfidence,Loudness,mode,mode_confidence,start_of_fade_out,ArtistLower,SongLower
9958,9959,SOICOXW12A8C144D5C,314721,Return to Snowy River Part II,ARRC2JF1187B9B6A93,Bruce Rowland,93.09995,0,1.0,85.774,1,0.991,You Should Be Free,0,3ac9f018-b28a-40c8-826d-07dd44d3404f,0.443162397598,0.300454459812,0.137,0,1.0,-27.011,1,0.904,86.181,bruce rowland,you should be free
5505,5506,SOPAQJH12AB018BAFC,715656,Black Debbath Hyller Kvinnen!,AR93K7R1187B9AC92A,Black Debbath,268.61669,0,0.392,85.068,7,0.849,Grønn Dame_ Rød Klut (Sangen Om Boken Om Damen Anne Enger Lahnstein),0,8e4685ea-5d37-459e-9a69-5c6e043b4369,0.480401970296,0.392325282528,0.0,0,0.392,-6.093,0,0.409,262.624,black debbath,grønn dame_ rød klut (sangen om boken om damen anne enger lahnstein)
5508,5509,SOOWFID12AC9DCED58,564640,Our Scottish Heritage,ARFQCJT1187FB3C099,The Glencastle Sound,3.5522,2,0.0,110.76,3,0.143,Medley: Bobby Stenhouse; Braes Of Gleniffer; Girl In A Blue Dress,0,5501b610-b6fe-4b59-909c-4fa6f38cbc02,0.350274443712,0.252973065794,0.0,2,0.0,-15.118,1,0.0,3.552,the glencastle sound,medley: bobby stenhouse; braes of gleniffer; girl in a blue dress
113,114,SOJNGHO12A6D4F84BC,29475,La Portuaria En Vivo,AR1LQNB1187B9A6AE5,La Portuaria,169.482,4,0.306,182.922,3,1.0,Palabras De Amor(En Vivo),0,c9c3157e-35e6-4888-9970-3b9771f13197,0.52288813193,0.305719059845,2.038,4,0.306,-7.548,1,0.0,154.726,la portuaria,palabras de amor(en vivo)
114,115,SOUEEDA12AC3DF474F,775675,Greatest Features,AR9788H1187B9A05D1,Jedi Mind Tricks,240.06485,7,0.632,87.005,4,0.972,Brute Force II,0,62cc0dfc-52b8-4434-ba8c-937c47ef7ada,0.611933956413,0.372350869597,3.64,7,0.632,-7.359,1,0.534,226.871,jedi mind tricks,brute force ii
116,117,SOROJYG12AB0182217,423728,Kino,ARIXB7T1187B9AB215,Intars Busulis,200.46322,5,0.391,133.981,4,0.0,???????,0,37d131d3-1639-4ae3-b642-eb786a15f16a,0.408850474781,0.338992802604,0.0,5,0.391,-4.003,1,0.381,192.157,intars busulis,???????
117,118,SOCKZDX12A58A7B950,673155,Under The Big Black Sun,ARS2KW51187B9B556E,X,160.07791,2,0.079,122.495,4,0.0,Motel Room In My Bed (LP Version),0,f5abf27f-4785-4777-9ea6-234a1d143ee7,0.70409394652,0.410743577532,0.331,2,0.079,-6.671,1,0.484,157.217,x,motel room in my bed (lp version)
121,122,SOKUGPJ12A58A7FD8D,368796,Never Wanted to Dance (Live In London),AROKDJ41187B9A7700,Mindless Self Indulgence,222.14485,6,0.048,182.98,4,0.794,Never Wanted to Dance (Live In London),0,44f42386-a733-4b51-8298-fe5c807d03aa,0.819132290668,0.485881459,0.328,6,0.048,-4.487,0,0.336,212.161,mindless self indulgence,never wanted to dance (live in london)
123,124,SOOSGYY12A8135690B,129224,Pure Genius: The Complete Atlantic Recordings 1952-1960,AR20CFC1187B98A25D,Ray Charles,87.06567,5,0.347,97.302,1,0.0,Losing Hand & Dialog #3 (w/reverb) (Rehearsal Session with Ahmet Ertegun_ 1953),0,8518b7af-5e33-498a-90c9-9fd772f4c422,0.759909540126,0.673207274956,0.0,5,0.347,-16.077,1,0.336,79.168,ray charles,losing hand & dialog #3 (w/reverb) (rehearsal session with ahmet ertegun_ 1953)
5509,5510,SOHWQKE12AB0187F90,414439,Entre tanto canto...,AR6VWIR1187B98C1E9,Alturas,293.90322,0,0.492,78.01,4,0.0,Turu wilakuy,0,ffa605f6-dead-4f42-ba28-898625b49765,0.341768515567,0.236098820328,8.197,0,0.492,-14.956,1,0.573,274.471,alturas,turu wilakuy
125,126,SOQTUQJ12A8C144F36,430799,Les autres,ARABS971187B9A8509,France D'Amour,226.06322,0,0.591,103.427,3,1.0,Ma soeur,0,550b5eea-4202-4037-9fae-66fc7ae77340,0.475430773936,0.305579278352,3.64,0,0.591,-8.26,0,0.609,221.234,france d'amour,ma soeur
127,128,SOUWIHB12AB0182455,639537,Down By The River,ARON0YP1187FB4B465,Fiona,227.5522,1,0.769,64.734,7,0.666,No More Lonely Nights,0,11238cd8-2dc5-4de4-b4ec-5e6be5fef8c8,0.513467522136,0.383677982461,0.125,1,0.769,-5.355,1,0.615,227.552,fiona,no more lonely nights
7571,7572,SOMUCDN12A6D4F8555,71277,Mystical Spirits Parts 1& 2,ARB054P1187B9AD32E,Santana,317.09995,2,0.752,109.464,4,0.258,Persuasion,0,1bc6816a-d056-4113-9b0a-6c52e5c31a3c,0.803721934978,0.627765134777,0.0,2,0.752,-4.27,0,0.751,310.166,santana,persuasion
7572,7573,SOVUTTU12AC468D67E,598764,The Word In Song,AREWQSE1187B9AEC6C,The Jackson Southernaires,281.25995,7,0.448,110.167,4,0.063,It's All In The Word,0,4f91f760-85f6-4603-9b60-15789000e256,0.323008990953,0.311437640327,0.334,7,0.448,-8.038,0,0.427,273.078,the jackson southernaires,it's all in the word
7573,7574,SOPSYTV12AB01807DB,644515,Best Of,ARIZODP1187B9AD272,Bryan Ferry,240.03873,11,0.344,147.421,4,1.0,"Slave To Love (7 Version) (2009 Digital Remaster)""",0,4ef7a9e2-2cf5-483a-8616-ef7791a98026,0.694802519782,0.561830537939,0.131,11,0.344,-7.664,0,0.345,221.965,bryan ferry,"slave to love (7 version) (2009 digital remaster)"""
7575,7576,SOHHMXP12AB018264D,461300,The Two Old Ones,ARJNQM51187FB54C55,Smut Peddlers,104.93342,2,0.386,160.147,1,0.065,"Nova (originally from failure"")""",0,dbf013aa-9359-4403-978a-7b9cb9c7924e,0.613867472327,0.36103455643,0.403,2,0.386,-6.052,1,0.085,94.964,smut peddlers,"nova (originally from failure"")"""
7581,7582,SOSPFEP12AC468825B,595434,Old Time Fiddle Tunes Played by Jean Carignan,AR8365R1187FB5997B,Jean Carignan,189.72689,2,0.278,234.26,4,0.333,Bank,0,dd5621f7-6d55-4c8e-af2c-ea19b2b91e7f,0.380230188431,0.223983698921,1.112,2,0.278,-10.102,1,0.466,184.639,jean carignan,bank
7583,7584,SODQPDV12AC468903A,686954,24-7,ARVAE6W1187FB3CAF3,The Refreshments,175.96036,7,0.739,193.584,4,0.402,Lana Lee,0,f115c91a-2f30-4c0a-a6ce-e67411f2247f,0.565452291658,0.35241012681,0.125,7,0.739,-5.204,1,0.431,170.731,the refreshments,lana lee
5511,5512,SOYCHDB12A8C13F2C8,522407,Dead Star / In Your World,ARR3ONV1187B9A2F59,Muse,211.12118,0,0.705,126.725,4,0.626,Can't Take My Eyes Off You,0,fd857293-5ab8-40de-b29e-55a69d4e4d0f,0.929030287441,0.791500972758,0.177,0,0.705,-5.646,1,0.573,204.074,muse,can't take my eyes off you
5512,5513,SOAZGGS12A8AE457F4,279684,COCO 1994-2008 Best Collection,ARWENXU12454A2DE56,CoCo Lee,269.53098,10,0.0,100.034,4,0.03,Mo Jing,0,,0.473486936345,0.219369574912,0.171,10,0.0,-6.025,0,0.085,269.531,coco lee,mo jing
9938,9939,SOZTUNW12AB01887F8,644813,Life,AR3N54Z119B86681C9,Vinylbase,361.79546,8,0.581,142.972,4,0.149,Life,0,034c8635-0dd2-498e-b39b-2a9eddef6d25,0.427047571104,0.154254353587,0.113,8,0.581,-3.633,1,0.449,355.666,vinylbase,life
9939,9940,SOJNKHE12AC3DFB0BA,683558,Stille Nacht,ARWXHRS1241B9C7A1E,Thomas Battenstein,126.74567,9,0.824,98.401,1,0.24,Macht hoch die Tür,0,,0.42562724003,0.0,0.618,9,0.824,-21.056,1,0.826,119.856,thomas battenstein,macht hoch die tür
9942,9943,SORSEYK12AB01870D6,681216,Country In My Pillow,AR91GW21187FB4F642,Roger Miller,133.27628,11,0.742,37.965,4,0.0,My Pillow,0,813598d3-1a9c-4ad1-9319-aab8b5308402,0.651297540419,0.417870578149,0.136,11,0.742,-8.473,1,0.619,125.504,roger miller,my pillow
9943,9944,SOFAICL12AB018F914,816512,X-Filez V.3: The Madman Era,AR32JLC1187B9946AF,X-Raided featuring Teddy Bear_ Big Pook_ T-Nutty,260.44036,5,0.389,130.421,5,0.441,Thug Love,0,6c7aac91-d780-4c24-9700-590c69f1c8f9,0.624573379079,0.438701670045,0.0,5,0.389,-7.545,0,0.495,253.858,x-raided featuring teddy bear_ big pook_ t-nutty,thug love
9944,9945,SOUUOFU12AB018157C,443075,Backline Volume 46,ARAJRG51187B9B4BEF,Sal Mineo,149.9424,0,0.263,161.47,4,0.638,Start Moving,0,e96801ec-74cd-4839-961a-6b9f79e7756e,0.449070898932,0.227135107805,0.258,0,0.263,-6.244,1,0.447,149.942,sal mineo,start moving
9948,9949,SOKGYMR12A8C1433E3,757779,The Family,AR7KA5V1187FB44E6B,The Del McCoury Band,134.68689,5,0.918,106.218,4,0.95,Don't You Think It's Time To Go,0,7e5a0c3f-339a-4e5d-aed0-1946112b4a66,0.608703568338,0.362218956815,0.171,5,0.918,-11.197,1,0.699,127.083,the del mccoury band,don't you think it's time to go
9949,9950,SOPGUJO12AB0186DF1,581855,Face The Nation,AR1DLF21187FB3CBF0,4Him,269.06077,8,0.593,150.049,4,0.51,He Never Changes,0,3f49566c-2c59-440e-8ea5-4d7afa1ee3f2,0.565089892204,0.448593802612,0.0,8,0.593,-10.925,1,0.678,259.872,4him,he never changes
128,129,SOSYNKD12A6D4F6655,77126,Safizam,ARZI4B31187B991125,SAF,317.54404,10,0.705,82.634,4,1.0,Skopska situacija,0,8200e21b-9e43-43f0-aec3-65177ff5ccab,0.467583201066,0.278960162253,0.223,10,0.705,-10.575,0,0.613,312.645,saf,skopska situacija
129,130,SOUGKGL12A58A7BA58,504423,Discografía Completa 1994-2000,ARBGJLS11F4C83D4B9,Xmilk,100.8322,1,0.63,146.454,4,1.0,Why,0,,0.462140600207,0.321383730111,0.0,1,0.63,-3.8,1,0.626,97.274,xmilk,why
130,131,SONSWDF12A8C133D57,141264,Breakfast With Jape Squad,ARUBJTR1241B9CB16D,Jape Squad,267.33669,7,0.911,89.696,3,0.94,Bus Monkeys,0,,0.483854636708,0.248299798089,0.392,7,0.911,-5.967,1,0.807,263.343,jape squad,bus monkeys
131,132,SOMORCS12A58A7E211,129313,Soulcrusher,ART703V1187FB4FD63,Operator,213.55057,5,0.242,135.958,4,1.0,Soulcrusher (Amended Album Version),0,fb8b6996-265c-4d5b-934e-bc5a1e513a4a,0.621587524646,0.401936414515,0.374,5,0.242,-5.15,1,0.367,208.962,operator,soulcrusher (amended album version)
132,133,SOQIJPO12A8C13E369,218110,Bardo,ARGAWJY11F50C50904,Jane Winther,164.98893,2,0.106,21.438,1,0.0,Deep Voices,0,,0.317391380089,0.345284772988,4.238,2,0.106,-24.773,1,0.357,164.989,jane winther,deep voices
110,111,SOHXTED12A8C132856,86249,The Best Of Rene Touzet (His Piano and  Orchestra),ARP90NR1187B990ECA,Rene Touzet,288.33914,10,0.531,112.067,4,1.0,Mi Son Maracaibo,0,afad957d-b11c-435d-90f6-ab54728351cb,0.330139596904,0.249127455013,0.368,10,0.531,-12.565,1,0.456,283.202,rene touzet,mi son maracaibo
111,112,SOHLWHP12A6D4F614B,83642,One Down,ARAH4TU1187FB51D28,Bill Laswell,258.87302,7,0.798,99.587,4,0.529,Don't Lose Control,0,8b7a121c-5b50-4912-ab4c-e49a631a2db0,0.678008836779,0.404039733775,0.0,7,0.798,-14.647,1,0.903,246.671,bill laswell,don't lose control
112,113,SOWHWDA12AB0187A89,702123,Count Talent and the Originals,ARFONSP11F50C4D175,Michael Bloomfield,180.45342,11,0.042,78.213,4,0.0,Let the People Dance,0,,0.493995079533,0.372179877857,0.0,11,0.042,-8.287,1,0.448,174.005,michael bloomfield,let the people dance
7550,7551,SOQHNAC12A81C22229,181407,Stax-Volt Chartbusters Vol.6,AR7AOEJ1187FB3D279,Little Milton,185.36444,8,0.478,142.739,1,0.238,Who Can Handle Me Is You,0,37846227-55fb-444b-9cd7-dc06d5d20714,0.579424108456,0.386441097104,0.0,8,0.478,-13.336,1,0.513,172.838,little milton,who can handle me is you
7551,7552,SOZICVP12AC3DF5451,594473,The Russell Family of Doolin_ Co. Clare,AR3O3TX1187FB48B19,The Russell Family,96.86159,4,0.0,117.005,3,0.661,Tatter Jack Walsh,0,3ec585ca-659a-4ad7-9f98-2a5543fed1c9,0.200729608077,0.0,0.287,4,0.0,-31.127,0,0.136,96.862,the russell family,tatter jack walsh
7569,7570,SOJTLMJ12A58A80212,635374,Dead Hearts,AR1JEKW1187B9ADFBE,Dead Hearts,44.30322,4,0.123,136.714,1,0.0,In Our Hands_ Once Again,0,a8d537ac-250c-4c86-894c-f673b5a12b74,0.593941713568,0.454075446545,0.0,4,0.123,-5.053,1,0.45,44.303,dead hearts,in our hands_ once again
7570,7571,SOWRAQJ12A8C146BF1,527870,Peculiar Friends,ARKBX5B1187B9ADAFD,Ten Wheel Drive,272.84853,5,0.433,113.866,4,0.441,No Next Time,0,888c157b-5a52-4119-b609-08b66b379c30,0.417477564361,0.0,0.107,5,0.433,-11.723,1,0.434,256.911,ten wheel drive,no next time
136,137,SOBUAFP12A6D4F9934,49859,Gift Grub 7,AROIHOI122988FEB8E,Mario Rosenstock,44.19873,0,0.0,79.05,7,0.115,Smoke,0,,0.334542783657,0.0490343808485,0.0,0,0.0,-17.472,1,0.0,44.199,mario rosenstock,smoke
140,141,SOTSXZM12A8AE47061,139457,Millennium-Tanzparty,ARZWBH21187B99ACE1,Günter Noris,180.79302,2,0.198,92.277,4,1.0,Tigerauge Rock,0,ebe40a4e-b33d-4ba5-af20-d48da3a98517,0.0596260969721,0.0,0.0,2,0.198,-11.19,0,0.46,180.793,günter noris,tigerauge rock
142,143,SOKAMAI12AB01852F5,345122,Reggae Max,ARUBX2Y1187B99CD25,Tyrone Taylor,223.50322,9,0.715,165.271,4,0.58,Members Only,0,f02e98c4-a0fa-4c02-ac0a-587f4319ac87,0.432074796015,0.299392787198,0.0,9,0.715,-7.64,1,0.645,218.482,tyrone taylor,members only
143,144,SOZYFSB12A8C1393CF,255383,Somewhere,AR0JEOI1187B98B918,Erik Berglund,253.04771,1,0.708,66.595,1,0.0,All I Ask Of You,0,0aa9f7e2-58be-4a8b-813b-4c02fc2288f8,0.377034085128,0.336191155685,0.351,1,0.708,-8.274,1,0.695,242.091,erik berglund,all i ask of you
144,145,SOSRMIF12A81C237B0,232781,Barbara Lusch,ARLMRES11F4C83E1E1,Barbara Lusch,259.73506,7,0.547,92.215,1,1.0,Now_ Baby_ or Never,0,,0.366302894629,0.0,0.078,7,0.547,-6.605,0,0.421,252.5,barbara lusch,now_ baby_ or never
145,146,SODGZCH12AB0183AE6,664421,Fatis Presents Ini Kamoze,ARXGWNG1187FB503A5,Ini Kamoze,236.56444,0,0.108,165.111,4,0.052,Goodness & Mercy,0,ce29fa89-8aed-4f7b-8b3e-a34d0c9ed0c6,0.621825361751,0.434930157918,0.421,0,0.108,-9.881,1,0.317,236.564,ini kamoze,goodness & mercy
146,147,SOVKDPG12A8C144EE8,318216,Le Petit Train (Mixe Mark Plati),AREJXK41187B9A4ACC,Raphaël,211.01669,0,0.468,150.096,5,0.0,Le Petit Train (Mixé Par Mark Plati),0,c43bb0d6-94d7-410f-80fb-e5a243b18d23,0.557460219739,0.386151631413,0.0,0,0.468,-6.301,0,0.588,195.837,raphaël,le petit train (mixé par mark plati)
147,148,SOJENAR12A67021592,62238,Trail Of Memories:  The Randy Travis Anthology,ARAPH9U1187B9B34F0,Randy Travis,187.53261,5,0.731,95.781,4,0.0,On The Other Hand (Remastered Album Version),0,09b697e3-a849-4670-ae49-e0b821a6271a,0.787877691086,0.543225521045,0.255,5,0.731,-12.324,1,0.639,177.673,randy travis,on the other hand (remastered album version)
149,150,SOCXRVU12A6D4F87A2,225997,Ghetto-ology + Dub,ARIRD6J1187FB5A98C,Sugar Minott,192.15628,1,0.876,161.721,4,0.297,Walking Dub,0,01d336ae-7f79-496d-94f9-211b57517b17,0.606975737219,0.386289651246,0.0,1,0.876,-9.256,0,0.804,186.59,sugar minott,walking dub
151,152,SOGMHRG12A6D4FE8CD,128997,Trouble In Mind,AR93RTI1187B98ECFB,Mance Lipscomb,180.03546,3,0.03,153.765,4,0.858,Motherless Children (Remastered Version) (Take 2),0,28868947-1ff6-4021-8e84-a44ef80fb211,0.450852685134,0.332389870281,0.2,3,0.03,-19.24,1,0.407,174.829,mance lipscomb,motherless children (remastered version) (take 2)
153,154,SOOIXCN12A6D4F77B2,76746,Gary Nichols,ARUMR3G1187B9B2B09,Gary Nichols,162.19383,11,0.8,73.979,3,0.211,Paper Doll,0,6e6d0a84-632a-4107-af76-cdf18fe317cb,0.621597789239,0.386470142237,0.153,11,0.8,-11.552,1,0.719,150.158,gary nichols,paper doll
155,156,SOAUNYK12AB01860D9,462216,Guerreros De La Luz,ARRXPRY1187B9A8B34,Gran Coquivacoa,270.70649,7,0.456,113.569,4,1.0,Son Sabroso,0,a1be513e-35e5-47b0-8b73-7476378384aa,0.421376060223,0.366527801955,0.34,7,0.456,-5.698,0,0.499,265.201,gran coquivacoa,son sabroso
166,167,SOFNTFC12AB0184512,550682,When All God's Singers Get Home,ARBB58Y1187B9B621B,Bill & Gloria Gaither,162.06322,1,1.0,110.167,4,0.0,He Will Lead His Children Home,0,1c701b15-54f5-4de2-8e17-1a9e3b167a6b,0.426882762347,0.333303418273,0.0,1,1.0,-12.37,1,0.914,162.063,bill & gloria gaither,he will lead his children home
168,169,SORWDCM12A6D4FC397,622906,The Mix (2009 Digital Remaster),AR1ZKBE1187FB53629,Kraftwerk,399.33342,8,0.0,127.984,4,0.636,Computer Love (2009 Digital Remaster),0,5700dcd4-c139-4f31-aa3e-6382b9af9032,0.741518130043,0.520412110054,0.0,8,0.0,-9.219,1,0.0,386.078,kraftwerk,computer love (2009 digital remaster)
170,171,SONNOZT12A6D4FC2EE,175294,Jazz From A To B,ARCLCFS1187B9AE476,Laurindo Almeida,201.03791,0,0.162,128.664,1,0.024,Pega Joso,0,c23280a8-abc8-4435-ab44-43762ce0c89c,0.560256828453,0.341904573541,0.0,0,0.162,-19.87,1,0.308,191.466,laurindo almeida,pega joso
171,172,SOJUNOI12A8C137A33,98397,The North Side Benches,ARXRVY51187B99E98E,Jim Bryson,232.80281,7,0.368,98.623,4,0.345,Somewhere Else,0,8984444e-fab5-4176-81dc-a020aa1778ea,0.519246036274,0.427816989307,0.206,7,0.368,-7.716,1,0.528,220.317,jim bryson,somewhere else
173,174,SOOHVCV12AB0181E5D,463184,Look At  You Now,ARTHKHA1187FB3996A,PMD,214.02077,11,0.329,115.949,5,0.858,The Awakening (Clean),0,703ff9ba-5ab8-4852-8909-c9379d98afd3,0.480806281832,0.397467636085,0.972,11,0.329,-10.69,0,0.436,200.162,pmd,the awakening (clean)
174,175,SORZRPC12A8C13A1B1,98200,20 Melodies pour rever_ Volume 3,ARG719Z1187FB551FC,Alain Morisod,245.44608,7,0.021,117.993,3,0.833,Besame Mucho,0,f3e3a398-8749-42bf-bbb8-c503e9bcb19e,0.353712385755,0.294161881986,3.489,7,0.021,-9.472,0,0.392,235.282,alain morisod,besame mucho
7530,7531,SOGJGNM12AB0188BC3,578397,Animation-song No. 1,ARZUVRN1269FB3759D,Mawatari Matsuko,253.77914,0,0.484,86.765,5,1.0,Hohoemi No Bakudan (YUUYUUHAKUSO Opening Theme),0,,0.316051154067,0.118939461476,3.146,0,0.484,-4.834,0,0.546,246.671,mawatari matsuko,hohoemi no bakudan (yuuyuuhakuso opening theme)
5513,5514,SOCTFYZ12AB018CE46,803589,The Legend Of Floyd Jones,ARATH401187B98A7DE,YZ,287.37261,0,0.51,43.991,1,0.0,Love,0,d75b8331-de43-45b0-a281-548b70a540a8,0.509363726508,0.290403491356,0.0,0,0.51,-14.64,0,0.323,261.979,yz,love
5514,5515,SOCQEJA12AB0187390,518347,Boomerang,AR1LKDU1187B991E0B,Bruce Carroll,278.41261,4,0.445,90.094,3,0.788,The Room,0,a16dc0eb-a3cf-4814-9b90-f5cc9fd8ad4c,0.480377596041,0.345446816246,10.292,4,0.445,-10.882,0,0.503,267.233,bruce carroll,the room
5516,5517,SOIZPQD12AB017E788,391315,Introspective,ARAI3SX1187B9A3A9A,Brainchoke,87.14404,11,0.099,137.07,4,0.113,Crystal Clear,0,5d73fe4a-960d-4188-acf2-96ecbe6a3a2a,0.404756070159,0.307504806069,0.125,11,0.099,-3.254,0,0.362,83.273,brainchoke,crystal clear
7539,7540,SONSDBD12A8C13CC4B,104883,Unknown Road (remastered),ARGFFA01187B9A2D11,Pennywise,185.5473,7,0.687,171.516,4,0.0,Dying to Know (Album Version),0,5c210861-2ce2-4be3-9307-bbcfc361cc01,0.81699818908,0.512229189391,2.368,7,0.687,-5.163,1,0.511,181.365,pennywise,dying to know (album version)
7540,7541,SOTKEPE12AB0188847,414142,Dis-moi Pourquoi,AR54KC51187B9A2B97,Harry Diboula,249.88689,9,0.005,167.952,3,0.0,Rendez-Vous,0,2b313401-01c4-4ca9-a8d0-334ce19f4468,0.384143259769,0.309061217369,0.322,9,0.005,-9.522,0,0.199,240.82,harry diboula,rendez-vous
7541,7542,SODBXDN12AB018194E,594661,Festival de Cannes,ARM4J201187B9B8B3B,Gustavo Santaolalla,276.21832,4,0.623,156.446,1,0.0,Endless Flight,0,3abc3eb1-7318-41d2-a52b-cbe14a14d8a0,0.643982591493,0.406626217422,4.644,4,0.623,-21.463,0,0.404,261.352,gustavo santaolalla,endless flight
7542,7543,SOBHBII12A6D4F9FFA,49859,Gift Grub 7,AROIHOI122988FEB8E,Mario Rosenstock,29.49179,0,0.0,126.476,5,1.0,HUM,0,,0.334542783657,0.0490343808485,0.0,0,0.0,-11.043,1,0.0,26.906,mario rosenstock,hum
7546,7547,SOCIVUH12A8C138A99,249287,Deja-Blues,AROC6N61187FB40B14,Steven Halpern,264.82893,6,0.856,144.544,4,0.875,Bamboo Blue,0,37986d18-e8af-4502-8e08-2a87d7e5853f,0.525475741913,0.372393096876,0.276,6,0.856,-16.663,0,0.633,256.9,steven halpern,bamboo blue
7547,7548,SONKSSI12AB0188CB2,658758,Eliete Cardoso (Cancáo Do Amor Demais),ARKFSDP119B8668F25,Elizete Cardoso,103.18322,1,0.29,63.621,1,1.0,Cancáo Do Amor Demais,0,324c58e5-8935-4394-8602-c57a3731036d,0.378150445822,0.312862907413,0.0,1,0.29,-18.276,1,0.7,100.92,elizete cardoso,cancáo do amor demais
181,182,SOQMMMQ12AB0181202,448416,Bobby's Girl - The Complete Seville Recordings,ARRBINW1187B98AE6D,Marcie Blane,138.29179,3,0.642,103.189,4,0.25,Ragtime Sound,0,6ce22798-7801-4bda-95e0-03169745f5e4,0.421181869279,0.304911911708,0.16,3,0.642,-8.882,1,0.578,132.197,marcie blane,ragtime sound
183,184,SOXMPXX12AB01891E3,580087,Irreversíveis,ARIMYEU12086C1536B,Irreversíveis,254.82404,11,0.265,104.02,4,0.805,Os Dois Irreversíveis,0,93734e34-33b9-4999-be8f-474ace541e29,0.268834253318,0.0,1.437,11,0.265,-7.632,0,0.371,248.512,irreversíveis,os dois irreversíveis
184,185,SOAQHHC12A8C139869,298847,Clear,ARVKT151187B9A181D,The Color Red,216.05832,6,0.0,157.001,4,1.0,Cleansing,0,1546e253-a8d8-4e5c-bab3-dc0b7aa1eb7c,0.483388547225,0.373685259562,0.113,6,0.0,-4.773,1,0.0,206.878,the color red,cleansing
185,186,SOULMYP12A8C143D8B,313166,Tillbaka Till Samtiden,AR1SQSG1187B9AC782,Kent,257.74975,11,0.208,120.008,4,0.275,Ingenting,0,ffb2d3e3-a4cc-48cf-8fb0-f2f846e9d7b9,0.700570065019,0.487595647696,0.476,11,0.208,-6.421,0,0.622,239.816,kent,ingenting
186,187,SOAABSU12A81C1FB9E,230893,Introducing&,ARVUVRE12420780B0B,Stiff Meat,240.29995,1,0.932,166.124,4,0.0,Lonely,0,,0.164853301203,0.0,0.166,1,0.932,-6.735,1,0.539,226.482,stiff meat,lonely
189,190,SOSMRWG12A58A7EA03,249417,Dr. Elmo's Twisted Christmas,AR45KNL1187B992E53,Dr. Elmo,185.5473,5,0.543,106.127,4,0.042,Grandma's Spending Christmas with the Superstars,0,3f4a14ca-96d2-4ebd-9334-502fc24c2f85,0.475721566731,0.398373122737,0.0,5,0.543,-16.241,1,0.49,167.549,dr. elmo,grandma's spending christmas with the superstars
9920,9921,SONCVTJ12AB01797ED,481809,I Have Returned,ARROUEA1187FB4AA0F,Atom,207.28118,3,0.807,137.903,4,0.622,Know Thyself,0,7b7c47a7-8bb4-41a3-9275-9438c914472f,0.502711858779,0.318430759972,3.547,3,0.807,-9.652,1,0.623,207.281,atom,know thyself
9922,9923,SOPHYGD12CF5F890A6,556943,I've Got the World On a String,AR137UW1187B98CCBA,Charlie Byrd Trio,231.94077,2,0.621,108.998,4,0.0,I've Got The World On A String,0,5d84e905-4bbb-4dc1-8380-a796d2d62907,0.506938109993,0.209857890771,0.525,2,0.621,-18.981,0,0.691,214.668,charlie byrd trio,i've got the world on a string
9925,9926,SOCBGSL12A8C13747D,259066,Lullaby Renditions of The Beach Boys,ARLNMEP11C8A41519E,Rockabye Baby!,203.54567,11,0.926,74.619,1,0.0,You Still Believe in Me,0,5a045b09-af06-4348-9ce6-d51b6a370770,0.694119246762,0.456029753701,0.0,11,0.926,-10.348,1,0.826,190.526,rockabye baby!,you still believe in me
9927,9928,SOMTQJY12CF58265F5,557522,Touchpaper,ARCP8YG1187B997D72,Claire Hamill,257.01832,9,0.227,124.942,4,1.0,24 Hours from Tulsa (Bonus Track),0,e3f40d48-8f70-4654-9bdf-4a4ce1c95642,0.50389050149,0.353124990046,0.232,9,0.227,-8.226,1,0.316,244.907,claire hamill,24 hours from tulsa (bonus track)
157,158,SOVTGRO12AC4686C43,742306,Willie Clancy The Gold Ring,ARXZP9T1187FB4565D,Willie Clancy,166.922,7,1.0,106.542,1,0.53,Air: My Lagan Love,0,6e3c4fc5-e359-4adc-b035-063811cfe786,0.346236810703,0.284824355792,1.077,7,1.0,-11.477,1,1.0,160.421,willie clancy,air: my lagan love
158,159,SOGGMKI12AB017E625,532311,Empty The Bones Of You,AR5GMAV1187FB3A8F5,Chris Clark,71.99302,8,0.0,97.845,4,0.658,Tyre,0,9e302028-e8aa-49de-8ac6-6e055f3c3600,0.597281477904,0.398469959909,0.0,8,0.0,-28.475,1,0.0,61.597,chris clark,tyre
159,160,SOBVAPJ12AB018739D,580801,The Resistance,ARR3ONV1187B9A2F59,Muse,258.42893,5,0.301,121.071,3,0.63,Exogenesis: Symphony Part 1 [Overture],0,fd857293-5ab8-40de-b29e-55a69d4e4d0f,0.929030287441,0.750426551019,2.107,5,0.301,-8.895,1,0.366,248.047,muse,exogenesis: symphony part 1 [overture]
